id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
6113,DKL9317608209A1,interflox 500,kaplet,ciprofloxacin hydrochloride,"infeksi saluran kemih, infeksi saluran nafas, kulit dan jaringan lunak, tulang dan sendi, infeksi saluran cerna, osteomielitis akut, infeksi sal nafas bawah, kulit dan jaringan lunak, tulang dan sendi, infeksi intra-abdomen dengan komplikasi",infeksi saluran pencernaan| osteomielitis| infeksi saluran kemih| infeksi saluran pernapasan
6114,DKL8317600501B1,intermoxil 500,kapsul,amoxicillin trihydrate,"infeksi saluran napas, saluran genito-urinaria, kulit & jaringan lunak yang disebabkan organisme gram positif & gram negatif yang peka terhadap amoxicillin.",infeksi saluran kemih| infeksi saluran pernapasan| infeksi kulit
6115,DKL7817606738A1,intermoxil,sirup,amoxicillin trihydrate,"infeksi sal nafas atas dan bawah, sal kemih dan kelamin, kulit dan jar lunak",infeksi saluran kemih| infeksi saluran pernapasan| infeksi saluran kelamin| infeksi kulit
6117,DKL9117606738B1,intermoxil forte,sirup,amoxicillin trihydrate,"infeksi sal nafas atas dan bawah, sal kemih dan kelamin, kulit dan jar lunak",infeksi saluran kemih| infeksi saluran pernapasan
6118,DKL7811637709A1,kalbutol,kaplet,ethambutol hydrochloride,"anti tuberkulosis kombinasi obat anti tuberkulosis rifampicin , isonicotine hydrazine",tbc (tuberkulosis)
6122,DKL9911629538A1,kalmoxilin,sirup,amoxicillin trihydrate,"infeksi sal nafas , sal genito - urinari , infeksi kulit jar lunak , otitis medium , osteomielitis , tifoid , listeriosis , meningitis",osteomielitis| infeksi saluran pernapasan| infeksi kulit| paratifus| meningitis| otitis media| infeksi bakteri
6126,DKL0713704109A1,lq-500,kaplet,levofloxacin hemihydrate,"sinusitis maksilaris akut , eksaserbasi bakteri akut bronkitis kronik , pneumonia lingkungan , infeksi kulit struktur kulit terkomplikasi , isk terkomplikasi , pielonefritis akut",bronkitis akut dan kronis| infeksi ginjal| infeksi kulit| eksaserbasi| infeksi saluran kemih| sinusitis| pneumonia
6127,DKL9513306301B1,lacophen 500,kapsul,thiamphenicol,"infeksi disebabkan salmonella , h influenzae infeksi meningeal , riketsia , bakteri gr - penyebab bakteremia , meningitis",infeksi salmonella| rakitis| meningitis| bakteremia| flu| infeksi bakteri
6128,DKL9513306438A1,lacophen,sirup,thiamphenicol,"infeksi sal nafas , hepatobilier , sal gl genitourinari  demam tifoid paratifoid  go",demam paratifoid| infeksi saluran pernapasan| gonore| hepatobilier| demam tifoid
6129,DKL9421007401C1,lando 300,kapsul,clindamycin hydrochloride,"infeksi saluran nafas , otitis medium akut , infeksi kulit , osteomielitis , infeksi anaerob",osteomielitis| infeksi saluran pernapasan| infeksi kulit| otitis media| infeksi bakteri
6134,DKL0719609601B1,lanfix,kapsul,cefixime trihydrate,"infeksi saluran kemih tanpa komplikasi, otitis media, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut",bronkitis akut dan kronis| bronkitis| radang telinga| tonsilitis| infeksi saluran kemih| eksaserbasi| faringitis| otitis media
6137,DKL9913309938A1,lapicef 125,sirup,cefadroxil monohydrate,"mengatasi infeksi saluran pernafasan , saluran kemih kelamin infeksi kulit jaringan lunak",infeksi saluran kemih| infeksi kulit| infeksi saluran pernapasan
6138,DKL9913309938B1,lapicef 250,sirup,cefadroxil monohydrate,"mengatasi infeksi saluran pernafasan , saluran kemih kelamin infeksi kulit jaringan lunak",infeksi saluran kemih| infeksi saluran pernapasan| infeksi kulit
6139,DKL9913309801B1,lapicef 500,kapsul,cefadroxil monohydrate,"mengatasi infeksi saluran pernafasan , saluran kemih kelamin infeksi kulit jaringan lunak",infeksi saluran kemih| infeksi saluran pernapasan| infeksi kulit
6142,DKL1613320136A1,lapicef,tetes,cefadroxil monohydrate,"mengatasi infeksi saluran pernafasan , saluran kemih kelamin infeksi kulit jaringan lunak",infeksi saluran kemih| infeksi kulit| infeksi saluran pernapasan
6144,DKL9413317909A1,lapiflox 500,kaplet,ciprofloxacin hcl monohydrate,"infeksi saluran kemih, infeksi saluran nafas, kulit dan jaringan lunak, tulang dan sendi, infeksi saluran cerna, osteomielitis akut, infeksi sal nafas bawah, kulit dan jaringan lunak, tulang dan sendi, infeksi intra-abdomen dengan komplikasi",infeksi saluran pencernaan| osteomielitis| infeksi saluran kemih| infeksi saluran pernapasan
6145,DKL0713313638A1,lapimox,sirup,amoxicillin trihydrate,"infeksi saluran nafas , saluran kemih kelamin , tht telinga - hidung - tenggorokan , kulit jaringan kulit , demam tifus paratifus , gonore",infeksi saluran kemih| gonore| infeksi saluran pernapasan| paratifus
6145,DKL0713313638A1,lapimox 125,sirup,amoxicillin trihydrate,"infeksi saluran nafas , saluran kemih kelamin , tht telinga - hidung - tenggorokan , kulit jaringan kulit , demam tifus paratifus , gonore",infeksi saluran kemih| gonore| infeksi saluran pernapasan| paratifus
6150,DKL9513305004A1,lapimox 500,kaplet,amoxicillin trihydrate,"infeksi saluran napa , saluran genito - urinaria , kulit jaringan lunak disebabkan organisme gram positif gram negatif peka amoxicillin",infeksi saluran pernapasan
6152,DKL8713401809A1,lauramox forte,kaplet,amoxicillin trihydrate,"infeksi saluran napas, saluran genito-urinaria, kulit & jaringan lunak yang disebabkan organisme gram positif & gram negatif yang peka terhadap amoxicillin",infeksi saluran pernapasan
6154,DKL0408013517A1,lefos - 500,tablet,levofloxacin hemihydrate,"sinusitis maxillary akut , eksaserbasi bakteri akut bronkitis kronis , pneumonia nosokomial , pneumonia akibat lingkungan , prostatitis bakteri kronis , infeksi struktur kulit komplikasi kulit , komplikasi infeksi saluran kemih akut pyelonephritis",bronkitis akut dan kronis| prostatitis| infeksi kulit| infeksi ginjal| infeksi saluran kemih| eksaserbasi| sinusitis| pneumonia
6158,DKL9808010838A1,leomoxyl,sirup,amoxicillin trihydrate,"infeksi saluran pernafasan bagian atas, infeksi saluran kemih, tifus dan paratifus, infeksi kulit dan jaringan lunak.",paratifus| infeksi saluran pernapasan| infeksi kulit| tifus| infeksi saluran kemih
6160,DKL0233533509A1,levores,kaplet,levofloxacin hemihydrate,"untuk menyembuhkan infeksi bakteri sensitif levofloxacin sinusitis , eksaserbasi akut bronkitis kronis , pneumonia , infeksi saluran kemih",bronkitis akut dan kronis| infeksi saluran kemih| eksaserbasi| sinusitis| pneumonia| infeksi bakteri
6161,DKL0202332017B1,levovid,tablet,levofloxacin hemihydrate,"pneumonia masyarakat , sinusitis maksilaris akut , bronkitis kronis eksaserbasi akut , infeksi kulit struktur kulit , isk , pielonefritis",bronkitis akut dan kronis| infeksi ginjal| infeksi kulit| infeksi saluran kemih| sinusitis| pneumonia
6162,DKL0419609417A1,lexa,tablet,levofloxacin hemihydrate,"digunakan untuk sinusitis maksilaris akut, pneumonia komunitas, eksaserbasi akut bronkitis kronis, infeksi saluran kemih dengan komplikasi, pielonefritis (infeksi pada ginjal) akut, infeksi kulit dan jaringan lunak tanpa komplikasi.",bronkitis akut dan kronis| infeksi ginjal| infeksi kulit| infeksi saluran kemih| eksaserbasi| sinusitis| pneumonia
6163,DKL1009221038B1,lexipron,sirup,cefalexin monohydrate,infeksi sal urogenital kemih kelamin prostatitis akut infeksi sal napa infeksi kulit jar lunak infeksi otorinolarings,infeksi otorinolaringologi| prostatitis| infeksi kulit| infeksi saluran pernapasan| infeksi| infeksi saluran kemih
6165,DKL7219808601A1,lincocin,kapsul,lincomycin hydrochloride,"infeksi bakteri staphylococcus , streptococcus psneumokokus peka",infeksi staphylococcus| infeksi streptococcus| infeksi bakteri
6166,DKL1840403601A1,linchopar,kapsul,lincomycin hydrochloride,"infeksi berat sal nafas , kulit , jar lunak disebabkan kuman gram sensitif strep , staph , pneumokokus , clostridia , bacteroides",infeksi staphylococcus| infeksi saluran pernapasan| infeksi streptococcus
6167,DKL9504211201B1,lindacyn 300,kapsul,clindamycin hydrochloride,"infeksi serius saluran nafas , kulit jaringan lunak disebabkan bakteri anaerob gram positif bakteri aerob gram negatif",infeksi saluran pernapasan
6168,DKL9526002501A1,lintropsin,kapsul,lincomycin hydrochloride,"infeksi serius staph , strep , pneumokokus",infeksi staphylococcus| infeksi streptococcus
6168,DKL9526002501A1,lintropsin 500,kapsul,lincomycin hydrochloride,"infeksi serius staph , strep , pneumokokus",infeksi staphylococcus| infeksi streptococcus
6172,DKL0621631909A1,lizor,kaplet,cefprozil,"infeksi sal nafas , otitis medium , infeksi bakteri sekunder bronkitis akut , eksaserbasi bakteri akut bronkitis kronik , infeksi kulit struktur kulit tidak terkomplikasi",bronkitis akut dan kronis| infeksi saluran pernapasan| infeksi kulit| eksaserbasi| otitis media| infeksi bakteri
6175,DKL1605054809A1,mxn,kaplet,moxifloxacin hydrochloride,"terapi infeksi bakteri pasien dewasa diatas 18 eksaserbasi akut bronkitis kronik , pneumonia komuniti , sinusitis bakterial akut , infeksi kulit struktur kulit terkomplikasi , infeksi bakteri sensitif moxifloxacin",bronkitis akut dan kronis| infeksi kulit| eksaserbasi| sinusitis| pneumonia| infeksi bakteri
6178,DKL1128205538B1,maxcef-250,sirup,cefadroxil monohydrate,"infeksi saluran napa , infeksi kulit jaringan lunak , isk , artritis septik osteomielitis",osteomielitis| infeksi kulit| infeksi saluran pernapasan| septic arthritis| infeksi saluran kemih
6180,DKL1128205601A1,maxcef,kapsul,cefadroxil monohydrate,"mengatasi infeksi saluran pernafasan , saluran kemih kelamin infeksi kulit jaringan lunak",infeksi saluran kemih| infeksi saluran pernapasan| infeksi saluran kelamin| infeksi kulit
6183,DKL9815613138A1,maxpro,sirup,cefixime trihydrate,"infeksi saluran kemih tanpa komplikasi, otitis media, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut",bronkitis akut dan kronis| bronkitis| radang telinga| tonsilitis| infeksi saluran kemih| faringitis| otitis media
6184,DKL1815629601A1,maxpro 100,kapsul,cefixime trihydrate,"infeksi saluran kemih tanpa komplikasi, otitis media, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut",bronkitis akut dan kronis| bronkitis| radang telinga| tonsilitis| infeksi saluran kemih| eksaserbasi| faringitis| otitis media
6185,DKL9907110333A1,medichlor,suspensi,chloramphenicol palmitate,antimikroba spektrum luas aktif bakteri gram positif bakteri gram negatif  mekanisme kerjanya menghambat sintesa protein sel mikroba,infeksi bakteri
6188,DKL9516106909A1,meflosin,kaplet,ciprofloxacin hydrochloride monohydrate,"infeksi saluran kemih , saluran pernafasan , infeksi tulang sendi , infeksi kulit jaringan lunak , infeksi saluran pencernaan , gonore akut , osteomielitis radang sumsum tulang akut",radang sumsum tulang| osteomielitis| infeksi saluran pernapasan| infeksi kulit| infeksi saluran pencernaan| infeksi saluran kemih| gonore| infeksi tulang
6191,DKI0665600217A1,meiact 200,tablet,cefditoren pivoxil,"pneumonia yang didapat dari lingkungan, eksaserbasi akut dari bronkitis kronik, faringotosilitis, sinusitis akut, infeksi kulit dan struktur kulit tak terkomplikasi",bronkitis akut dan kronis| infeksi kulit| faringotonsilitis| eksaserbasi| sinusitis| pneumonia
6192,DKL9215301444B1,meixam,powder,cloxacillin sodium,infeksi disebabkan organisme sensitif kloksasilin patogen memproduksi penisilinase,infeksi
6194,DKL9615609017A1,mensipox,tablet,ciprofloxacin hydrochloride,"infeksi saluran napa , tulang , sendi , kulit jaringan lunak  infeksi saluran kemih infeksi saluran cerna , go",infeksi saluran pencernaan| gonore| infeksi saluran kemih| infeksi saluran pernapasan
6196,DKL8715603010B1,meprotrin forte,tablet,sulfamethoxazole| trimethoprim,"infeksi saluran kemih , infeksi saluran pencernaan , infeksi saluran pernapasan , infeksi toksoplasmosis",infeksi saluran kemih| infeksi saluran pencernaan| toksoplasmosis| infeksi saluran pernapasan
6198,DKL9833300309A1,merimac 450,kaplet,rifampicin,"tb tuberkulosis pulmoner ekstra pulmoner , lepra",lepra| tbc (tuberkulosis)
6198,DKL9833300309A1,merimac,kaplet,rifampicin,"tb tuberkulosis pulmoner ekstra pulmoner , lepra",lepra| tbc (tuberkulosis)
6199,DKL9016105101A1,mestamox,kapsul,amoxicillin trihydrate,"infeksi sal nafas , git , kemih kelamin , kulit jar lunak bakteri g g -",infeksi saluran kemih| infeksi saluran pernapasan
6202,DKL0633208409A1,metham,kaplet,ethambutol hydrochloride| isoniazid| pyridoxine hydrochloride,"pasien tuberkulosis dewasa bta positif , pasien tuberkulosis dewasa bta negatif perluasan parenkim , bentuk ekstra bta berat , tuberkulosis meningitis tuberkulosis milliar  mentham , rifampisin , pirazinamid",meningitis| miliaria| tbc (tuberkulosis)
6203,DKL1039200617A1,metilev,tablet,levofloxacin hemihydrate,"sinusitis maksilaris akut , pneumonia dr lingkungan , infeksi kulit struktur kulit terkomplikasi , isk terkomplikasi pielonefritis akut , bronkitis kronik eksaserbasi akut",bronkitis akut dan kronis| infeksi ginjal| infeksi kulit| infeksi saluran kemih| sinusitis| pneumonia
6207,DKL0433204538A1,mexylin,sirup,amoxicillin trihydrate,"infeksi saluran pernafasan, saluran kemih & kelamin, kulit & jaringan lunak.",infeksi saluran kemih| infeksi saluran pernapasan
6209,DKL9522216101A1,mezatrin,kapsul,azithromycin dihydrate,"infeksi ringan - sedang sal nafas bawah dan atas, kulit dan struktur kulit, phs",infeksi| post herpetic syndrome
6209,DKL9522216101A1,mezatrin 250,kapsul,azithromycin dihydrate,"infeksi ringan - sedang sal nafas bawah dan atas, kulit dan struktur kulit, phs",infeksi| post herpetic syndrome
6210,DKL1822254709A1,mezatrin 500,kaplet,azithromycin dihydrate,"infeksi ringan - sedang sal nafas bawah dan atas, kulit dan struktur kulit, phs",infeksi| post herpetic syndrome| infeksi saluran pernapasan
6212,DKL1621022033A1,microtina,suspensi,chloramphenicol palmitate,"demam tifoid paratifoid , infeksi disebabkan bakteri salmonela spesies h  influenza , rickettsia , limfogranuloma - group psitakosis bakteri gram negatif penyebab bakteremia meningitis",demam paratifoid| psitakosis| paratifus| rakitis| infeksi| lymphogranuloma| meningitis| demam tifoid| flu| bakteremia
6214,DKL0609215401A1,milorin,kapsul,clindamycin hydrochloride,"infeksi serius akibat bakteri anaerob bakteri aerob gram positif  infeksi serius saluran nafas emfiema , pnemonitis anaerob , abs paru , infeksi serius jaringan lunak kulit , septikemia , infeksi intra - abdomen peritonitis , abs intra - abdomen , infeksi ginekologi endometritis , selulitis pelvis pasca operasi vagina , abs tuboovarium non - gonokokal , salpingitis , inflamasi pelvis bersamaan antibiotik bakteri aerob gram negatif , servisitis chlamydia trachomatis , infeksi mulut abs periodontal , periodontitis , terapi toksoplasmik ensefalitis pasien aids kombinasi pirimetamin  klindamisin pilihan pasien alergi golongan penisilin",periodontitis| peritonitis| chlamydia| hiv aids| infeksi mulut| selulitis| infeksi ginekologi| infeksi saluran pernapasan| salpingitis| septikemia| empiema| ensefalitis| inflamasi pelvis| pneumonia| infeksi bakteri| infeksi kulit| abses paru| infeksi saluran pencernaan| abses intra abdomen| abses periodontal| endometritis| servisitis| abses tuboovarium
6217,DKL9833300704A1,mokbios 500,kaplet,amoxicillin trihydrate,pengobatan infeksi yang disebabkan oleh bakteri gram positif atau gram negatif yang rentan terhadap amoksisilin.,infeksi| infeksi bakteri
6218,DKL0630908010A1,molazol,tablet,metronidazole,"urethritis dan vaginitis yang disebabkan trichomonas vaginalis, amebiasis (intestinal dan hepatik amebiasis), pencegahan infeksi anaerob paska operasi, giardiasis yang disebabkan oleh giardia lambliasis",uretritis| giardiasis| amebiasis| vaginitis
6220,DKL0033400504A1,moxalas,kaplet,sulfamethoxazole| trimethoprim,"infeksi saluran nafas , saluran pencernaan , saluran kemih , otitis medium radang rongga gendang telinga , infeksi disebabkan organisme peka kotrimoksazol",radang telinga| infeksi saluran pernapasan| infeksi organisme| infeksi| infeksi saluran kemih| infeksi saluran pencernaan| otitis media
6221,DKL1817627409A1,moxibat,kaplet,moxifloxacin hydrochloride,"terapi infeksi bakteri pasien dewasa diatas 18 eksaserbasi akut bronkitis kronik , pneumonia komuniti , sinusitis bakterial akut , infeksi kulit struktur kulit terkomplikasi , infeksi bakteri sensitif moxifloxacin",bronkitis akut dan kronis| infeksi kulit| eksaserbasi| sinusitis| pneumonia| infeksi bakteri
6224,DKL9531105804A1,moxigra,kaplet,amoxicillin trihydrate,"terapi infeksi gram positif dan negatif, seperti pada saluran nafas atas dan bawah, saluran kemih dan kelamin. kulit & jaringan lunak, infeksi tulang, go, abses gigi (terapi tambahan thd penanganan bedah/operasi)",infeksi saluran pernapasan| infeksi kulit| abses gigi| infeksi gigi| gonore| infeksi saluran kemih| infeksi tulang| infeksi saluran kelamin| infeksi bakteri
